Index	FileName	ScanNum	FeatureIndex	TargetDecoyType	RetentionTime	MassCountInSpec	AverageMass	MonoisotopicMass	SumIntensity	MinCharge	MaxCharge	PeakCount	IsotopeCosine	ChargeCosine	ChargeScore	MassSNR	ChargeSNR	AveragePPMError	RepresentativeCharge	RepresentativeMzStart	RepresentativeMzEnd	Qscore	Qscore2D	Qvalue
354	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	8752.637997	8747.214892	206559	14	21	109	0.992291	0.998544	0.972188	51.3262	2.00499	0.534921	15	584.154724	585.023071	0.777253	0.777253	0.0295107
355	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	10532.175842	10525.620133	68242.2	15	20	90	0.996807	0.988813	0.980628	23.4221	144.665	0.277592	16	658.857727	659.735229	0.940761	0.940761	0.000918274
356	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	11919.864621	11912.486135	51267.6	13	16	64	0.914996	0.989263	0.933012	2.46724	422.737	1.15792	15	795.172607	796.240784	0.671078	0.671078	0.0493894
357	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	12023.281321	12015.740433	47179.2	20	24	73	0.897536	0.963747	0.878304	1.92608	23.7493	1.17375	20	601.796082	602.548706	0.334176	0.334176	0.150446
358	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	12478.348506	12470.553832	84033.1	10	18	142	0.969006	0.994323	0.859358	1.50464	898.278	0.956132	16	780.412842	781.419434	0.948472	0.948472	0
359	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	12555.601660	12547.769838	180576	10	18	149	0.991701	0.989626	0.983162	21.561	485.49	0.686978	17	739.111389	740.055176	0.950983	0.950983	0
360	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	12784.630066	12776.643590	659891	10	20	183	0.997528	0.99962	0.995704	630.385	13724.7	0.673061	16	799.547485	800.612183	0.964663	0.964663	0
361	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	13905.887530	13897.248670	167523	5	10	101	0.994304	0.99676	1	2211.89	1652.16	0.506816	10	1390.833252	1392.435669	0.904060	0.904060	0.00937185
362	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	13955.051797	13946.356562	3564.48	5	5	18	0.948127	0.948127	1	96.4226	96.4226	0.374025	5	2790.480469	2793.884766	0.646637	0.646637	0.0545758
363	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	13956.061964	13947.366729	19059.5	5	7	49	0.976828	0.981509	1	211.283	285	1.08434	7	1993.630249	1996.065674	0.847534	0.847534	0.0195253
364	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	14797.847518	14788.591583	226214	15	29	251	0.987948	0.996881	0.937086	54.5879	1786.87	0.797247	24	617.240356	617.950317	0.951980	0.951980	0
365	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	16577.010399	16566.675824	819087	15	32	327	0.998421	0.999452	0.992252	770.097	10757.7	0.557086	24	691.368958	692.120605	0.961375	0.961375	0
366	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	16878.369093	16867.872183	630732	15	26	207	0.99576	0.999728	0.91302	493.852	21870.7	0.935165	21	804.337463	805.193420	0.969112	0.969112	0
367	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	18879.405919	18867.643274	132314	20	30	202	0.965319	0.994839	0.989973	6.83063	660.497	1.09395	24	787.414307	788.078064	0.916801	0.916801	0.00314556
368	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	18880.406995	18868.644349	131250	20	29	186	0.976967	0.998088	0.990713	12.7283	3303.41	1.00173	21	899.609985	900.564514	0.958604	0.958604	0
369	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	20451.417413	20438.638895	90058.9	10	23	227	0.984851	0.991594	0.99711	253.583	773.489	1.35381	21	974.419373	975.374146	0.903958	0.903958	0.00996496
370	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	20778.560525	20765.566145	178168	14	33	379	0.918522	0.97871	0.745327	10.9167	302.984	1.0874	21	989.990540	990.989746	0.605178	0.605178	0.0639523
371	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	20779.563933	20766.569553	109073	14	25	247	0.9798	0.994959	0.929226	255.55	1311.6	0.664872	21	990.033752	991.037109	0.901883	0.901883	0.0111244
372	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	22176.277932	22162.457833	180549	12	23	209	0.996514	0.996318	0.970978	3054.67	1847.5	0.853431	18	1232.478394	1233.648804	0.906497	0.906497	0.0073905
373	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	22196.399835	22182.568198	113220	11	18	109	0.96557	0.992932	0.938726	376.162	957.819	1.67846	15	1480.172363	1481.441650	0.821696	0.821696	0.0241183
374	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	22197.403179	22183.571542	192474	11	25	232	0.886153	0.996455	0.74428	21.7923	1919.67	1.54698	16	1387.732910	1389.042236	0.417203	0.417203	0.122464
375	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	25589.205472	25573.192565	233999	15	26	122	0.946406	0.993336	0.778389	92.4707	1098.58	2.39316	23	1113.196655	1114.057861	0.777900	0.777900	0.0295107
376	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	26159.299532	26142.960497	128204	18	30	194	0.98733	0.990812	0.96412	48.1397	801.033	1.88765	28	934.900513	935.685852	0.940534	0.940534	0.000918274
377	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	26160.310213	26143.971178	95150.9	32	38	152	0.851473	0.990313	0.88893	2.14778	759.204	0.884945	35	748.120178	748.779358	0.211325	0.211325	0.196852
378	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	12	nan	0	60.000000	31	27069.354811	27052.456003	7504.77	19	23	73	0.894951	0.79164	0.921555	12.9027	25.3991	3.04396	23	1177.465820	1178.463989	0.255274	0.255274	0.180811
379	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	5736.764012	5733.208874	149207	16	19	44	0.999485	0.999708	0.932869	6.27728	1.25342	0.470026	19	302.755157	303.282837	0.872238	0.872238	0.0146302
380	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	6608.186403	6604.142863	42063.1	13	18	61	0.988681	0.993415	0.984922	2.774	2.16364	0.436868	18	367.904236	368.460510	0.859895	0.859895	0.017286
381	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	6880.830358	6876.515389	379722	15	22	96	0.998734	0.998724	0.938481	31.3502	1.1313	0.389411	21	328.460510	328.984497	0.817042	0.817042	0.0241183
382	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	7993.744741	7988.767391	54385.8	10	14	62	0.989188	0.982917	0.953793	31.0524	1.35696	0.638976	10	799.882019	801.085876	0.768899	0.768899	0.0299015
383	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	9023.298040	9017.720145	60645.5	16	23	109	0.97565	0.986798	0.906934	135.409	2.49616	0.869457	16	564.614868	565.370239	0.615809	0.615809	0.0614453
384	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	11806.463514	11799.136576	20656.7	21	23	44	0.983295	0.997392	0.947752	0.284246	357.978	0.692653	23	514.013123	514.710571	0.964761	0.964761	0
385	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	13410.385185	13402.021086	19210.1	9	15	89	0.850787	0.975641	0.85866	10.1644	84.776	1.14299	13	1032.004395	1033.244751	0.090466	0.090466	0.262699
386	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	14553.435259	14544.400981	410764	15	25	195	0.997897	0.998078	0.900196	4337.63	2863.91	0.283329	19	766.554749	767.451660	0.913730	0.913730	0.00387666
387	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	14770.488876	14761.260278	221012	10	24	259	0.991829	0.995228	0.989648	980.9	1106.39	0.751576	19	777.968262	778.867004	0.904289	0.904289	0.00937185
388	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	15211.690039	15202.178775	198204	15	22	148	0.993431	0.994314	0.952153	3195.23	992.974	0.421719	20	761.166443	762.068542	0.877400	0.877400	0.013804
389	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	16122.370962	16112.355470	56834.4	13	17	93	0.996894	0.997784	1	5464.03	2620.25	0.246339	17	948.852600	949.912842	0.903731	0.903731	0.00996496
390	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	16546.556572	16536.246994	55426.8	10	17	97	0.966557	0.954529	0.99072	136.21	120.827	0.756931	14	1182.311401	1183.233032	0.773193	0.773193	0.0299015
391	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	16557.177272	16546.856172	488152	9	25	261	0.996541	0.997473	0.981113	459.658	1235.53	0.812188	24	690.585510	691.294983	0.933182	0.933182	0.000918274
392	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	16938.493228	16927.960210	124934	16	32	309	0.991491	0.997048	0.998712	441.462	2008.4	0.718048	25	678.205872	678.927673	0.931804	0.931804	0.000918274
393	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	17025.621784	17015.038532	343983	10	32	405	0.99668	0.999504	0.952467	1590.76	12016.7	0.786259	22	774.511658	775.328308	0.952608	0.952608	0
394	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	17302.672554	17291.937344	309378	9	22	255	0.990454	0.994701	0.998115	313.456	1124.61	0.729879	13	1331.310547	1332.698853	0.923740	0.923740	0.000918274
395	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	17303.674949	17292.939738	320535	5	21	274	0.990551	0.992724	0.987423	373.89	816.522	0.82992	14	1236.360840	1237.649658	0.913598	0.913598	0.00387666
396	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	18078.283090	18066.995714	233238	10	30	396	0.993524	0.997415	0.982897	989.933	2385.6	0.606145	20	904.457520	905.409546	0.926265	0.926265	0.000918274
397	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	18117.017083	18105.715751	224920	15	24	193	0.991831	0.991676	0.903305	608.923	734.953	0.69104	19	954.045776	955.047485	0.904467	0.904467	0.00937185
398	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	19178.891932	19166.931661	36636.7	8	11	52	0.996294	0.998872	1	820.645	5610.01	1.85052	11	1743.823242	1745.457520	0.949304	0.949304	0
399	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	19482.367800	19470.244621	228027	15	25	209	0.983223	0.999649	0.911613	85.6263	18177	0.714283	19	1025.915161	1026.917969	0.967622	0.967622	0
400	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	24470.492492	24455.220738	93518.4	14	22	105	0.924845	0.995605	0.935387	29.2864	1625.26	1.97191	21	1165.832031	1166.827393	0.711181	0.711181	0.0396518
401	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	13	nan	0	120.000000	23	24882.099004	24866.589744	317390	18	35	350	0.98983	0.997845	0.974991	228.462	3350.36	1.19402	24	1037.326660	1038.242188	0.946681	0.946681	0
402	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	922.050526	921.519976	2363.31	1	1	2	0.875434	0.875434	1	1.06898	1.06898	1.97945	1	922.526611	925.537415	0.112058	0.112058	0.246276
403	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	1021.090181	1020.497842	1475.3	1	1	2	0.899093	0.899093	1	9.96844	9.96844	0.656989	1	1021.505920	1022.506897	0.234669	0.234669	0.18858
404	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	1238.099188	1237.386704	5559.99	1	1	2	0.864572	0.864572	1	7.79194	7.79194	0.640237	1	1238.394165	1239.394897	0.084358	0.084358	0.264412
405	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	1859.671912	1858.502251	226.538	2	2	2	0.891926	0.891926	1	1.35211	1.35211	0.557517	2	930.257935	930.760193	0.183247	0.183247	0.209202
406	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	7091.587094	7087.158073	554.159	10	10	6	0.943219	0.943219	1	0.105791	1.15908	3.45215	10	709.918335	710.428528	0.609703	0.609703	0.0626061
407	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	18081.121012	18069.833637	406831	42	58	322	0.995729	0.998676	0.966468	320.771	4666.9	1.41306	52	348.542877	348.909271	0.956701	0.956701	0
408	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	20375.632814	20362.893114	219959	55	68	275	0.987627	0.996829	0.935912	202.256	2063.79	0.932276	68	300.505768	300.801483	0.936232	0.936232	0.000918274
409	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	20377.633166	20364.893466	216406	55	68	267	0.917751	0.909134	0.946194	61.6463	62.6602	0.784191	61	334.907227	335.235718	0.388206	0.388206	0.130569
410	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	22860.317362	22846.026822	470710	42	66	518	0.994315	0.998952	0.921702	423.699	6630.34	1.41899	54	424.155426	424.546387	0.956025	0.956025	0
411	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	25208.549803	25192.856411	371931	60	84	527	0.996997	0.999083	0.957724	315.452	7928.31	0.956288	81	312.092194	312.364502	0.964491	0.964491	0
412	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	25492.261608	25476.301537	603209	54	85	706	0.992457	0.998371	0.953041	127.172	2161.42	0.971145	66	387.084900	387.420746	0.951988	0.951988	0
413	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	25493.271922	25477.311851	608202	54	85	706	0.990641	0.99634	0.940654	207.704	2006.21	1.04595	74	345.363556	345.674011	0.941441	0.941441	0.000918274
414	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	26349.962375	26333.525033	578935	34	61	614	0.988892	0.998681	0.854789	448.655	5658.86	1.14216	46	573.583923	574.085327	0.944130	0.944130	0
415	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	28116.760844	28099.159461	421191	36	75	827	0.930511	0.993656	0.776596	79.2464	1210.49	1.52427	56	502.885345	503.314972	0.682142	0.682142	0.0449655
416	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	28117.773832	28100.172449	422516	32	75	869	0.928262	0.991001	0.786769	99.6731	849.865	1.62443	56	502.903290	503.332886	0.627782	0.627782	0.0602001
417	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	28925.043641	28907.004703	636464	30	70	835	0.986021	0.998951	0.829	275.827	7457.54	1.56088	52	557.026733	557.489502	0.949447	0.949447	0
418	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	29429.821152	29411.445643	260548	34	58	477	0.978098	0.993982	0.802058	123.694	1299.46	1.31217	55	535.888550	536.325989	0.912225	0.912225	0.00629794
419	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	29430.817269	29412.441761	263839	34	58	476	0.973535	0.995006	0.789333	28.0977	1568.44	1.4235	55	535.906982	536.344482	0.931451	0.931451	0.000918274
420	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	29431.835183	29413.446244	262832	34	58	470	0.953601	0.973792	0.784451	9.63189	289.432	1.34794	55	535.925049	536.362732	0.842353	0.842353	0.0200587
421	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	30419.249831	30400.316053	484452	48	85	850	0.980089	0.993658	0.800188	242.294	1249.62	1.27343	65	468.811890	469.182220	0.902763	0.902763	0.00996496
422	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	30540.544545	30521.513191	441879	56	95	934	0.983788	0.996636	0.900461	138.496	2381.7	1.29123	77	397.481903	397.807404	0.936499	0.936499	0.000918274
423	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	30542.552760	30523.521406	11468.7	58	60	74	0.914142	0.917493	0.99983	0.188717	85.6985	0.214426	59	518.473877	518.898743	0.627502	0.627502	0.0602001
424	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	32320.975870	32300.809947	991320	43	86	942	0.995107	0.999239	0.945715	818.82	10852.2	1.1613	64	505.832764	506.224213	0.956280	0.956280	0
425	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	32468.795428	32448.543339	692954	50	92	956	0.991152	0.998591	0.861369	999.791	5866.7	1.42493	72	451.793060	452.141113	0.937756	0.937756	0.000918274
426	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	32693.145998	32672.771283	666970	45	84	927	0.991038	0.999019	0.940055	543.121	8456.67	1.49375	66	496.171112	496.550720	0.951350	0.951350	0
427	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	32929.489296	32908.956686	101426	36	53	195	0.954888	0.990201	0.808033	13.861	841.52	2.46819	46	716.705139	717.069580	0.874811	0.874811	0.013804
428	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	32930.511607	32909.978997	102731	36	53	195	0.968101	0.979885	0.823195	61.9197	403.566	2.60142	46	716.705139	717.069580	0.861147	0.861147	0.017286
429	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	14	nan	0	60.000000	28	33747.128950	33726.019616	476842	44	70	536	0.990061	0.994682	0.967166	277.809	1574.29	1.71525	58	582.647766	583.078125	0.931599	0.931599	0.000918274
430	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	912.717055	912.197968	3064.26	1	1	2	0.902062	0.902062	1	1.05338	1.05338	3.37162	1	913.205383	914.201538	0.240515	0.240515	0.185998
431	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	1443.636593	1442.717286	2624.91	2	2	2	0.949933	0.949933	1	1.41754	1.41754	2.78714	2	722.364258	722.869446	0.625160	0.625160	0.060536
432	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	1474.142413	1473.201086	2423.38	2	2	3	0.911014	0.911014	1	1.18412	1.18412	3.00299	2	737.608337	738.604797	0.301984	0.301984	0.158998
433	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	1496.119450	1495.166845	3146.5	2	2	3	0.922264	0.922264	1	16.1696	16.1696	3.69372	2	748.593750	749.596069	0.410354	0.410354	0.124672
434	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	1862.351689	1861.182028	215.343	2	2	2	0.861426	0.861426	1	1.30876	1.30876	1.76863	2	931.600464	932.098389	0.072464	0.072464	0.270082
435	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	1963.451770	1962.222260	206.012	2	2	2	0.863118	0.863118	1	2.44033	2.44033	0.869892	2	982.117310	982.620178	0.077685	0.077685	0.267381
436	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	2196.014138	2194.648085	143.576	2	2	2	0.856941	0.856941	1	11.0655	11.0655	4.22242	2	1098.326782	1098.837158	0.066917	0.066917	0.274833
437	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	18801.266859	18789.543629	168308	45	62	352	0.993035	0.997946	0.978145	204.993	3069.9	0.97199	57	330.683533	331.035156	0.952149	0.952149	0
438	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	19243.401750	19231.414285	39456.2	55	63	161	0.940926	0.988684	0.924348	28.7373	276.163	0.868912	61	316.325562	316.619629	0.720338	0.720338	0.0377889
439	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	19424.038021	19411.953337	493235	32	63	587	0.995611	0.999266	0.9432	598.369	8671.31	1.173	50	389.306213	389.687134	0.957558	0.957558	0
440	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	22019.808800	22006.075670	438611	44	73	598	0.993469	0.998755	0.959874	224.078	5465.55	0.958064	64	344.914856	345.243774	0.959091	0.959091	0
441	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	22836.414455	22822.135351	238196	57	76	381	0.988177	0.997925	0.944772	249.688	3343.14	1.04641	75	305.354004	305.636749	0.942423	0.942423	0
442	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	27582.362819	27565.176951	337448	37	70	716	0.987286	0.996621	0.841244	721.929	2244.97	1.46163	58	476.373016	476.770630	0.914894	0.914894	0.00387666
443	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	27926.771514	27909.402251	226032	76	93	386	0.972929	0.990746	0.882935	35.6778	816.38	1.269	83	337.337433	337.615112	0.911847	0.911847	0.00680188
444	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	28296.788779	28279.097570	485567	68	94	606	0.989417	0.99855	0.95611	322.094	5348.71	1.08046	84	337.734833	338.021179	0.948514	0.948514	0
445	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	31940.782489	31920.819271	344569	40	81	865	0.981886	0.992753	0.824771	218.601	1123.29	1.60853	55	581.527100	581.987671	0.907738	0.907738	0.0073905
446	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	32492.053565	32471.790151	330313	46	76	617	0.990282	0.997435	0.865023	122.577	3218.31	1.72373	65	500.697266	501.080597	0.954315	0.954315	0
447	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	32901.515074	32881.029766	474748	55	101	932	0.983539	0.998762	0.818158	431.275	6710.59	1.6383	75	439.528107	439.862305	0.937045	0.937045	0.000918274
448	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	33993.800668	33972.556438	15281	53	60	145	0.880011	0.921415	0.797951	30.1742	95.1781	1.9942	60	567.367737	567.715820	0.184900	0.184900	0.207465
449	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	34538.511333	34516.932951	474878	51	100	1041	0.969138	0.998469	0.832093	419.415	5577.3	1.65612	81	427.253998	427.575745	0.895412	0.895412	0.0112135
450	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	34539.519742	34517.941360	485917	51	106	1102	0.971917	0.991557	0.813068	422.047	1001.16	1.68485	74	467.588165	467.939087	0.850056	0.850056	0.0187842
451	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	35381.698878	35359.661764	210484	38	67	366	0.978344	0.995098	0.843129	50.7572	1749.68	1.94834	58	610.883972	611.241028	0.934805	0.934805	0.000918274
452	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	35382.712815	35360.675700	240631	38	73	478	0.971316	0.99284	0.796344	235.673	1193.92	2.06968	58	610.883972	611.241028	0.871518	0.871518	0.0146302
453	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	35386.761223	35364.676522	287014	50	83	638	0.864043	0.850355	0.751091	11.101	45.3578	2.59367	70	506.346405	506.736176	0.121103	0.121103	0.241665
454	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	35543.921140	35521.749182	265019	51	80	536	0.977753	0.992741	0.715718	91.2411	1185.51	2.3336	62	574.087280	574.486145	0.915251	0.915251	0.00314556
455	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	36729.219839	36706.252224	496386	56	113	1109	0.970764	0.990057	0.773242	152.931	875.855	2.04423	75	490.558289	490.917999	0.871518	0.871518	0.0146302
456	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	36730.218744	36707.251129	507779	55	113	1135	0.96923	0.998656	0.763275	159.879	6566.64	2.09621	73	503.984131	504.354187	0.920199	0.920199	0.000918274
457	/Users/kyowonjeong/Data/mzml/Decoy/new/res35noise0centroid.mzml	15	nan	0	120.000000	29	37301.932303	37278.640920	75950.4	55	64	112	0.877263	0.921781	0.724076	21.4284	100.59	2.54281	61	612.294739	612.741333	0.185515	0.185515	0.207304
